央视频道,#genre#
东森幼幼,p8p://0198.02686.cc:16871/5d416a580007131b7660d3322e8b0a5f.ts#http://wsvpull.utoooo.com/live/67ea32f4e01b48daa424708216cce8f1.flv
东森戏剧,P2p://190.2.146.92:18912/5c724882000704081d52c386798d4d25.ts#http://wsvpull.utoooo.com/live/dcdb124c59c74e05bf79c229205f6a63.flv
纬来电影,p2p://190.2.146.92:18912/5c7249d80003096d1d57fa6c33601be9.ts#p8p://0198.02686.cc:16871/5d1a69ce0005e8e911be435423cf0509.ts#p2p://lino.homeunix.com:6007/59fd1feb0003d7be02912a31740004af.ts
纬来戏剧,p2p://190.2.146.92:18912/5c72488e000bae061d52f38e705751dd.ts
纬来精采,https://usb.bozztv.com/ssh101/ttvbHD/ttvbHD/index.m3u8
壹新闻[HD],p2p://190.2.146.92:18912/5c724897000cb1861d5316f515e3763e.ts#p8p://0198.02686.cc:16871/5d1a69b6000b8d0a11bde706a99c146a.ts
非凡新闻,vjms://58.215.133.185:8500:3502/live/cid=443
非凡新闻HD,p2p://190.2.146.92:18912/5c7249cb000744bc1d57c8bd53377361.ts
三立台湾,p2p://51.79.41.138:18912/5c72486a000b11721d5266cf1bf84bce.ts
三立新聞,P2p://190.2.146.92:18912/5c7249be000b87931d5796ff51e62b02.ts
三立新闻,http://60.199.188.61/HLS/WG_ETTV-N/index.m3u8
八大第一,vjms://58.215.133.185:8500:3502/live/cid=441
八大綜合,http://192.154.103.75:8080//ZZ_zhongtianyazhou/ZZ_zhongtianyazhou.m3u8
动物星球,http://192.200.120.82:8080/ZZ_dongwuxingqiu/ZZ_dongwuxingqiu.m3u8
WarnerTV,http://192.200.120.82:8080/ZZ_huanadianying/ZZ_huanadianying.m3u8
亞洲旅遊,p2p://51.79.41.138:18912/5c724854000188081d520e6e279b2446.ts
亞美卫视,http://dcunilive30-lh.akamaihd.net/i/dclive_1@535522/master.m3u8
人间卫视,http://54.64.23.79:1935/live/vod/playlist.m3u8#p2p://51.79.41.138:18912/5c7350ff0000f8e6215bea3724fd0f2f.ts
佛衛慈悲台,p2p://51.79.41.138:18912/5bdbf39c000a4154d21721c16bc7247c.ts
台視財經,https://usb.bozztv.com/ssh101/TTVHD/TTVHD/index.m3u8
國家地理野生,p2p://51.79.41.138:18912/5c7249fb000db88c1d5885e333974925.ts
天映经典HD,p2p://fccsovh.pvbox.live:18912/5b3c4f9b00031383627eef60721e1738
好莱坞电影,p2p://51.79.41.138:18912/5c7249e2000125281d5820ff23a165d1.ts
美亚电影,P2p://190.2.146.92:18912/5c724a0e000442831d58cdaa6a2c5c52.ts
星卫电影,P2p://190.2.146.92:18912/5c724a05000626a61d58aaff0c3f3175.ts
星空卫视,rtmp://58.200.131.2:1935/livetv/startv
星卫娱乐,p2p://51.79.41.138:18912/5c724a0a000180991d58bd4f6e533ad5.ts
衛視電影,p2p://51.79.41.138:18912/5c7249cf00095b611d57d8da587f1c48.ts
采昌影剧,p2p://fccsovh.pvbox.live:18912/5b1409db0009049a17d41d161677386d
龙华经典,p2p://fccsovh.pvbox.live:18912/5b14090b0001269c17d0ee93023202c3
JET综合,p8p://0198.02686.cc:16871/5d1a69a7000abe1711bdac390219d138.ts#P2p://190.2.146.92:18912/5c724892000e3e1c1d5303da4a3c6c26.ts
靖天日本,http://wsvpull.utoooo.com/live/07bbfb20a5764ca58958ec884265bb8e.flv
靖天映画,http://wsvpull.utoooo.com/live/3d2c7cfac69246ab9136eccadcfa05fb.flv
靖天欢乐,http://wsvpull.utoooo.com/live/b307b4814260459e81bf40d2c0c22ada.flv
靖天资讯,http://wsvpull.utoooo.com/live/f3dd995799bc46b581c3921b0dd43f86.flv
靖天娱乐,http://wsvpull.utoooo.com/live/bd0bb9b037b9466499ad4c8f844b36e8.flv
靖洋戏剧,http://wsvpull.utoooo.com/live/ca102c01a3764b2ebee40ad7c2a47017.flv
靖天国际,http://wsvpull.utoooo.com/live/5707b51cebcd4d5884598ae6ea211ea3.flv
靖洋卡通,http://wsvpull.utoooo.com/live/658e0ad48867492994b3503c16c95513.flv
靖天卡通,http://wsvpull.utoooo.com/live/aa3b476139bc4b3ca42a98c868eabbe3.flv
MOMO親子,p2p://51.79.41.138:18912/5c7248620002c4fd1d52456c75ed6b55.ts
华丽台HD,p2p://fccsovh.pvbox.live:18912/5b3c4fa10001acfa627f067273f636b0
天映頻道,http://45.126.83.51/qwr9ew/s/s33/index2.m3u8
天映频道,http://anevia114.mncnow.id/live/eds/CelestialMovie/sa_hls/CelestialMovie-avc1_1000000=7-CelestialMovie-mp4a_98800_eng=5.m3u8
天映經典台,p2p://fccsovh.pvbox.live:18912/5b3c4f9b00031383627eef60721e1738#P2p://sdgdklwos.finetv.tv:9906/5b2e01c400098d0f0c42edad22c37385
龙华洋片台,p2p://lino.homeunix.com:6007/59fd07650001a79102315e34781149f3.ts
熊貓台 Ipanda,https://mobilelive-play.ysp.cctv.cn/ysp/2001366601_hd.m3u8
華藏衛視,http://118.163.88.61:1935/hwazanlivetv/live.stream/playlist.m3u8
迪士尼卡通,p2p://51.79.41.138:18912/5b1409f30004f6ec17d479cd524c4642.ts#p2p://51.79.41.138:18912/5c72485c0008852e1d522f7314a34325.ts
动物世界,http://hls-ott-zhibo.wasu.tv/live/394/index.m3u8
博斯魅力 Sportcast,http://ms003.happytv.com.tw/live/OcScNdWHvBx5P4w3/index.m3u8
AXN,vjms://58.215.133.185:8500:3502/live/cid=2#vjms://23.237.33.155:8500:3502/live/cid=2
Discovery(知識頻道),p2p://51.79.41.138:18912/5bee4e9b0004056f19ca944341e3368d.ts
Electric Now,https://bozztv.com/veset1/720pHi/playlist_720pHi.m3u8
ELTA體育3,p2p://190.2.146.92:18912/5c7249f7000966361d58752a73813a0e.ts
EVE,p2p://51.79.41.138:18912/5bdbf3a000041d6ad2172fcb0dab6930.ts
Fashion,vjms://58.215.133.185:8500:3502/live/cid=399
Fashion Channel,https://bozztv.com/36bay2/gin/gi ... acks-v1a1/mono.m3u8
FASHIONTV,https://bozztv.com/36bay2/gin/gi ... b_36bay2/index.m3u8
HBO HD,p2p://51.79.41.138:18912/5c7249dd000ca2101d58106551ff3ed4.ts#vjms://58.215.133.185:8500:3502/live/cid=261&amp;httpbuf=200&amp;memory=50|http://tw8058.sinodig.com?key=MDXyxPv8vYDrzRSCmZt4et
Hit music,http://hitmusic.hu/hitmusic.m3u8
huya源,http://tx.hls.huya.com/huyalive/ ... 40-10057-A-0-1.m3u8
FOX MOVIES[HD],vjms://58.215.133.185:8500:3502/live/cid=94&amp;httpbuf=200&amp;memory=50|http://tw8058.sinodig.com?key=R9m9A9cEHxXby53e7wmvet
HBO Hits,vjms://58.215.133.185:8500:3502/live/cid=238&amp;httpbuf=200&amp;memory=50|http://tw8058.sinodig.com?key=pFGVhCdnoRGRRrIpD2l2e
HBO Family,vjms://58.215.133.185:8500:3502/live/cid=181&amp;httpbuf=200&amp;memory=50|http://tw8058.sinodig.com?key=RGjzp5keX8Ymi02E3DI1et
MoviePlus,vjms://58.215.133.184:8500:3502/live/cid=497#vjms://58.215.133.185:8500/live/cid=497#vjms://58.215.133.185:8500:3502/live/cid=497&amp;delay=200&amp;httpbuf=200&amp;memory=50|http://tw8058.sinodig.com?key=0Hyp5utkYzIZss6mvGOpet
八大综合,http://wsvpull.utoooo.com/live/80d6c75a87aa45e29fe3c583dcca8153.flv
八大娱乐,http://wsvpull.utoooo.com/live/60fa2b73bc0b4f97af001d441fc563cc.flv
世新綜合,http://wsvpull.utoooo.com/live/4806b82a224147ec976d802d328b3aed.flv
國會頻道1,http://wsvpull.utoooo.com/live/a728ccdaff284f48aafd68fe638267a9.flv
國會頻道2,http://wsvpull.utoooo.com/live/99e1fd1402ba47c280bb2af87f9d6bdb.flv
幸福空间家居,http://wsvpull.utoooo.com/live/fa56218eaa9f4141a4bbac25be820a3b.flv
海豚综合,http://wsvpull.utoooo.com/live/811aa37229e141faaba36025e85ef68c.flv
新视觉,http://wsvpull.utoooo.com/live/955282b0e5f7468e8b9b85ac7532aab8.flv
求索纪实,http://wsvpull.utoooo.com/live/7c24cf4d92c14a4bae607cc0f304ab06.flv
CNBC,vjms://58.215.133.185:8500:3502/live/cid=98#p8p://0198.02686.cc:16871/5d1a69720002ca3711bcdb2830f420fe.ts
CNN,vjms://58.215.133.185:8500:3502/live/cid=428&amp;delay=200&amp;httpbuf=200&amp;memory=50|http://tw8058.sinodig.com?key=RgELNrZuiENuiyHoeE5ce#p8p://0198.02686.cc:16871/5d1a6972000da8dd11bcddf043353558.ts
BBC,vjms://58.215.133.185:8500:3502/live/cid=418
BBC-AMERICA,p8p://0198.02686.cc:16871/5d1a69660009ae9211bcae0b3b66fb97.ts
CBS-HD,p8p://0198.02686.cc:16871/5d1a696e0008b29f11bccd0ba35fcc88.ts
CBSN-HD,p8p://0198.02686.cc:16871/5d1a696f0004c63611bccff23b1319e7.ts
ESPN-2,p8p://0198.02686.cc:16871/5d1a6977000e2bcf11bcf19a3cdc6db3.ts
ESPN-NEWS,p8p://0198.02686.cc:16871/5d1a69790005067111bcf7122cbdef5f.ts
亚旅卫视,http://hls.jingchangkan.tv/jingchangkan/156722438_0HaM/index.m3u8
NHK华语世界,https://nhkw-zh-hlscomp.akamaized.net/8thz5iufork8wjip/playlist.m3u8#https://nhkw-zh-hlscomp.akamaized.net/ixxemlzk1vqvy44o/playlist.m3u8
NHK World NEWS,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp/index_1M.m3u8
动物星球,http://192.200.120.82:8080/ZZ_dongwuxingqiu/ZZ_dongwuxingqiu.m3u8#vjms://58.215.133.185:8500:3502/live/cid=3&amp;httpbuf=200&amp;memory=50|http://tw8058.sinodig.com?key=m44krZ6CubdWlPk9Dh0Get
华丽台HD,p2p://fccsovh.pvbox.live:18912/5b3c4fa10001acfa627f067273f636b0
日本全天新聞,https://n24-cdn-live.ntv.co.jp/ch01/High.m3u8
AXN,vjms://58.215.133.185:8500:3502/live/cid=2#vjms://58.215.133.185:8500:3502/live/cid=2&amp;httpbuf=200&amp;memory=50|http://tw8058.sinodig.com?key=ZV7z91mtzpq8yWcGOc9Let
国家地理,vjms://58.215.133.185:8500:3502/live/cid=115&amp;httpbuf=200&amp;memory=50|http://tw8058.sinodig.com?key=pVG0khM9sENWYCo3WFiDe
国家地理野生,vjms://58.215.133.185:8500:3502/live/cid=263&amp;delay=200&amp;httpbuf=200&amp;memory=50|http://tw8058.sinodig.com?key=0Hyp5utkYzIZss6mvGOpet
DiscoveryHD,vjms://58.215.133.185:8500:3502/live/cid=440&amp;httpbuf=200&amp;memory=50|http://tw8058.sinodig.com?key=zSXSB4FHwFpwNhqt0Q5me#rtmp://ivi.bupt.edu.cn:1935/livetv/discovery
TLC旅游生活,vjms://58.215.133.185:8500:3502/live/cid=103&amp;httpbuf=200&amp;memory=50|http://tw8058.sinodig.com?key=uupuLo75mwnqKjxZQSBeet
MTV,vjms://58.215.133.185:8500:3502/live/cid=52&amp;delay=200&amp;httpbuf=200&amp;memory=50|http://tw8058.sinodig.com?key=0Hyp5utkYzIZss6mvGOpet
News Net (HD),https://bozztv.com/36bay2/gin-newsnet/index.m3u8
美国中文电视,http://ec.sinovision.net/video/ts/lv.m3u8
加拿大中文电视台,http://wowzaprodhd45-lh.akamaihd ... x_2150400_av-b.m3u8
卡塔尔半岛新聞Aljazeera,http://english.streaming.aljazee ... ish2/index1296.m3u8
卡塔尔-半島电视AlJazeera,http://english.streaming.aljazee ... 3u8?540p/dsjtv.m3u8
ELTA体育1台HD,vjms://58.215.133.185:8500:3502/live/cid=266
ELTA体育2台HD,P2p://51.79.41.138:18912/5b1409da0004ba1317d418157a2631bc.ts
ELTA体育3台HD,p2p://190.2.146.92:18912/5c7249f7000966361d58752a73813a0e.ts
FOX SPORTS3[HD],vjms://58.215.133.185:8500:3502/live/cid=95&amp;delay=200&amp;httpbuf=200&amp;memory=50|http://tw8058.sinodig.com?key=0Hyp5utkYzIZss6mvGOpe
博斯高球,vjms://58.215.133.185:8500:3502/live/cid=265
博斯高球2,p8p://0198.02686.cc:16871/5d1a69a6000ef72511bda96629eb9aa4.ts
纬来体育,vjms://58.215.133.185:8500:3502/live/cid=202
Z频道,p8p://0198.02686.cc:16871/5d1a69ac000bbbd711bdc002921c2017.ts
衛視体育一臺,http://47.240.60.73/gzyx.php?id=wsty1
衛視体育二臺,http://47.240.60.73/gzyx.php?id=wsty
陕西体育,http://stream.snrtv.com/sxtvs-7.m3u8
广东体育,p8p://0198.02686.cc:16871/5d1a69bc000974fd11bdfdedd4967d61.ts#http://nclive.grtn.cn/typd/sd/live.m3u8
五星体育,http://117.156.28.21/PLTV/88888888/224/3221225603/index.m3u8
五星体育 HD,http://112.17.40.145/PLTV/88888888/224/3221226582/index.m3u8
北京体育,http://116.199.5.51:8114/index.m3u8?Fsv_chan_hls_se_idx=158&FvSeid=1&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=158&Fsv_rate_id=2&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=.m3u8&Fsv_CMSID=&Fsv_otype=1
北京体育4K,http://by4.nty.tv189.cn/live/tm-btvjishihd-4000k.m3u8
劲爆体育,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&playtoken=ABCDEFGHIGK&programid=4200000078.m3u8
Newtv超级体育,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226232/1.m3u8#http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000001000009601&livemode=1&stbId=00000250001B50800001B401420BC069&userToken=&usergroup=
Newtv精品体育,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226287/1.m3u8#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226328/1.m3u8#http://111.40.205.87/PLTV/88888888/224/3221225674/index.m3u8#http://gslbserv.itv.cmvideo.cn:80/000000001000/6460382139625130259/1.m3u8?channel-id=ystenlive&Contentid=6460382139625130259&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=6460382139625130259&owchid=ystenlive&owsid=7951969344462313166
凤凰中文台 HD,p2p://lino.homeunix.com:6007/59fd0c6c0006fd67024502e414f10ff3.ts
凤凰资讯台 HD,p2p://lino.homeunix.com:6007/59fd0c48000e15630244781932ff7852.ts
凤凰香港台 HD,p2p://lino.homeunix.com:6007/59fd0c19000767ad0243becb40b07246.ts
翡翠台,p2p://lino.homeunix.com:6007/5a562a0b000d7041619b441d562d5ee8.ts
翡翠台 备,p2p://lino.homeunix.com:6007/5ad32c0d0000bbd049ef0eab717740e2.ts
s翡翠台,p2p://sdgdklwos.finetv.tv:9906/5a562a0b000d7041619b441d562d5ee8.ts
互动新闻,p2p://lino.homeunix.com:6007/5a562bec0007bfd761a2998e00b83dd5.ts
互动新闻 备,p2p://lino.homeunix.com:6007/5ad32bdc000b780449ee52022e841cf7.ts
J2台,p2p://lino.homeunix.com:6007/59fd25e80008aaec02a88fc1476f2edf.ts
J2台 备,p2p://lino.homeunix.com:6007/5ad32b7d000cca4049ecdf4812f47470.ts
J5台,p2p://lino.homeunix.com:6007/59fd314f000be93d02d51ae40a3a24e8.ts
J5台 备,p2p://lino.homeunix.com:6007/5ad32aed000d8fa649eaacf716d70340.ts
明珠台,p2p://lino.homeunix.com:6007/59fd0d0a0009323a02476cb020fe16f9.ts
明珠台 备,p2p://lino.homeunix.com:6007/5ad32b590006aefa49ec511272c5262e.ts
星河频道,p2p://lino.homeunix.com:6007/59fd3f91000c54e4030cccd33c6f6c3c.ts
TVB经典台,p2p://lino.homeunix.com:6007/5b2f1fc50006bfe610a020d967055499.ts
功夫台,p2p://lino.homeunix.com:6007/5a32174e0001f481d4b0ec8f67f06c2b.ts
viu TV,p2p://lino.homeunix.com:6007/59fd171800092000026eb35003107eef.ts
viu TV备,p2p://lino.homeunix.com:6007/5ad32bae0001dd1049ed9be114c818f0.ts
viu 6,p2p://lino.homeunix.com:6007/5b389c92000621bc35b08cbd438b4298.ts
有线新闻台,p2p://lino.homeunix.com:6007/5a3251a3000ddd81d594cba410f708d7.ts
31有线新闻台,p2p://lino.homeunix.com:6007/5a3251a3000ddd81d594cba410f708d7.ts
HKC财经资讯台,p2p://lino.homeunix.com:6007/5b062d6d000a4d8670acf35f53803edf.ts
电影一台,p2p://lino.homeunix.com:6007/5a4726e4000667ca26f6a98d6a9d25a7.ts
HKC603,p2p://lino.homeunix.com:6007/5a47271f0008d01726f790b134496406.ts
HKC体育2台,p2p://lino.homeunix.com:6007/5a142556000de0a75fb6e584062e2de9.ts
香港开电视,p2p://lino.homeunix.com:6007/5bfe45350001d559aff550f375a22110.ts
惊悚电影台,p2p://lino.homeunix.com:6007/5bbb5555000ac8ac2e8a428a5fc92fa0.ts
卫视卡式台,p2p://lino.homeunix.com:6007/5b326356000e27761d60fc701ff36973.ts
爆谷台,p2p://lino.homeunix.com:6007/5b326356000e27761d60fc701ff36973.ts
港视31,p2p://lino.homeunix.com:6007/5b1ea0dc000bba59d03063fa2f1a513c.ts
港视32,p2p://lino.homeunix.com:6007/5b1ea120000af380d0316d6b59657817.ts
珠江台,p2p://lino.homeunix.com:6007/59fd0dac0006c1b20249e4e41d8b57cf.ts
广东影视,p2p://lino.homeunix.com:6007/5a6c9475000ad86eb92bcb4778a21506.ts
珠江電影,p2p://lino.homeunix.com:6007/5a6c94d5000dae17b92d43033f1e125d.ts
广东新闻台,p2p://lino.homeunix.com:6007/5acb5e97000832b02b7434e27e044cda.ts
广东卫视 .HD,p2p://lino.homeunix.com:6007/59fd2f14000d158a0604633b26bd56e8.ts
广东体育 HD,p2p://lino.homeunix.com:6007/5acb5cb90007145f2b6ce964057a3e6f.ts
南方卫视,p2p://lino.homeunix.com:6007/59fd30fb0002434d02d3d053299809c9.ts
天映HD,p2p://lino.homeunix.com:6007/5b2f1ee9000d3e3d109cc71f4b240eb3.ts
天映经典,p2p://lino.homeunix.com:6007/5b2e01c400098d0f0c42edad22c37385.ts
马来天映,p2p://lino.homeunix.com:6007/5b2f1f3d000d65de109e0f4f08f5264e.ts
新加坡5,p2p://lino.homeunix.com:6007/5a31fbf500092568d4461abc4b040214.ts
新加坡8,p2p://lino.homeunix.com:6007/5a31fc3f000ef04fd4473d4355630850.ts
新加坡u,p2p://lino.homeunix.com:6007/5a31fc73000836bdd44806ad15337fe5.ts
全佳,p2p://lino.homeunix.com:6007/5b2c7b9d000cafb7064ee62073b5429d.ts
喜悦,p2p://lino.homeunix.com:6007/5b2c88690001d3520680e0317d774511.ts
华丽台,p2p://lino.homeunix.com:6007/5b2f267700061e0f10ba47fb489f5964.ts
小太阳,p2p://lino.homeunix.com:6007/5b2c879d000424bd067dc3ee45d96446.ts
欢喜,p2p://lino.homeunix.com:6007/5b2c86ff000b8df6067b5ca240b93635.ts
欢喜台,p2p://lino.homeunix.com:6007/5b2c86ff000b8df6067b5ca240b93635.ts
双星,p2p://lino.homeunix.com:6007/5b2f26bb000f257c10bb53ec280e5f3f.ts
AEC,p2p://lino.homeunix.com:6007/5b2c873100007ef4067c1d2352642785.ts
AOD,p2p://lino.homeunix.com:6007/5b2c8894000eb34506818b752bbe53c4.ts
Discovery科学频道,p2p://lino.homeunix.com:6007/59fd166e000c7533026c1c1b4bf23d6b.ts
Discovery EVE,p2p://lino.homeunix.com:6007/59fd286b000e1cdb02b260d1385f3d28.ts
Discovery动力频道,p2p://lino.homeunix.com:6007/59fd2846000cb99902b1cffa3bb33abb.ts
高清探索频道 HD,p2p://lino.homeunix.com:6007/5acb89750000af6a2c1ba62e06531ad6.ts
国家地理 HD,p2p://lino.homeunix.com:6007/59fd16240000683c026af7fe2edc67eb.ts
国家地理People HD,p2p://lino.homeunix.com:6007/59fd2804000a86bb02b0cd8e6fa14a15.ts
Discovery Asia,p2p://lino.homeunix.com:6007/59fd15f7000e7852026a4bd030284bc8.ts
Discovery HD,p2p://lino.homeunix.com:6007/59fcf587000c4fc201eb95c324ea0953.ts
地理野生频道 HD,p2p://lino.homeunix.com:6007/59fd082b000c6ca7023466633fed4c93.ts
澳门莲花卫视,p2p://lino.homeunix.com:6007/5acb8740000253a62c1307843e7c4bc3.ts
TVBS新闻台 HD,p2p://lino.homeunix.com:6007/59fd096d0003aa9702394e013b6206a2.ts
三立新闻,p2p://lino.homeunix.com:6007/59fd08fd000707490237995b3c9f2775.ts
壹电视新闻 HD,p2p://lino.homeunix.com:6007/59fd08ad000509c00236604f613b08e7.ts
非凡新闻 HD,p2p://lino.homeunix.com:6007/59fd05f30007004f022bba4b77671d93.ts
年代新闻 HD,p2p://lino.homeunix.com:6007/5a56230e0004af51617ff5935a3e292e.ts
民视新闻台,p2p://lino.homeunix.com:6007/59fd05930008403b022a439a3b9b7401.ts
东森新闻 HD,p2p://lino.homeunix.com:6007/5a1427ee0009fb195fc1064a3af652d1.ts
东森财经新闻 HD,p2p://lino.homeunix.com:6007/59fd1f94000ee56d028fd937397b7e63.ts
寰宇新闻频道 HD,p2p://lino.homeunix.com:6007/59fd2b5e0006d13802bde4340bc41e87.ts
寰宇新闻二台,p2p://lino.homeunix.com:6007/5a142744000f25045fbe6f82276e0d88.ts
台视新闻台 HD,p2p://lino.homeunix.com:6007/59fd299b00054a3002b7020e67d657e3.ts
中视新闻台 HD,p2p://lino.homeunix.com:6007/59fd2282000219b8029b479b6fc21d86.ts
中天新闻HD,p2p://lino.homeunix.com:6007/59fd05020006070602280c953c2545e6.ts
国兴卫视,p2p://lino.homeunix.com:6007/59fd0565000d04390229912232d21634.ts
东森幼幼 HD,p2p://lino.homeunix.com:6007/5a32188e00095e2bd4b5d0737fe325f5.ts
风云足球,p2p://lino.homeunix.com:6007/59fd0bbb000185ff02424e24243823ca.ts
travel,p2p://lino.homeunix.com:6007/59fd0b9100084afb0241abca38654efa.ts
CINEMAX,p2p://lino.homeunix.com:6007/59fd0b0b00042603023f9f5023951856.ts
fashiontv HD,p2p://lino.homeunix.com:6007/59fd0add000221eb023eeb130f1c4195.ts
NHK WORLD,p2p://lino.homeunix.com:6007/59fd0a09000c3214023bb18461b51f7a.ts
JET 综合&年代MUCH,p2p://lino.homeunix.com:6007/59fd054a00006c030229246e6fa27a75.ts
中天亚洲台 HD,p2p://lino.homeunix.com:6007/59fd05260002b0730228985b2c380c8a.ts
Baby TV 英语,p2p://lino.homeunix.com:6007/59fd088b000b59000235dd256d3d4ad5.ts
星卫电影台 HD,p2p://lino.homeunix.com:6007/59fd086a00072cbb02355b236c4a3fcb.ts
美亚电影台 HD,p2p://lino.homeunix.com:6007/59fd08470008d4d60234d2d92e65644c.ts
东森电影 HD,p2p://lino.homeunix.com:6007/59fd0cab0008230a0245f94a229777bd.ts
卫视电影台 HD,p2p://lino.homeunix.com:6007/59fd0369000ea5750221d12f32a532b8.ts
纬来电影 HD,p2p://lino.homeunix.com:6007/59fd1feb0003d7be02912a31740004af.ts
靖天电影台 HD,p2p://lino.homeunix.com:6007/59fd358c00069b9502e5a7d404d940d2.ts
靖天映画 HD,p2p://lino.homeunix.com:6007/59fd3565000a788d02e5107642590dce.ts
CHC 动作电影 HD,p2p://lino.homeunix.com:6007/59fd25c800060e1102a812154e343f18.ts
CHC 家庭影院 HD,p2p://lino.homeunix.com:6007/59fd25b000031edb02a7b38a6a5d0696.ts
CHC 高清电影 HD,p2p://lino.homeunix.com:6007/59fd0b3f0002084d024069e339cc1997.ts
好萊塢電影 HD,p2p://lino.homeunix.com:6007/5a141b66000b4be65f90135822b40e43.ts
龙华电影,p2p://lino.homeunix.com:6007/5acb86bc0005dc212c1104ce762f31f7.ts
恐怖电影,p2p://lino.homeunix.com:6007/5b3bbc4f000841ab41e487926cd85add.ts
靖洋戏剧台 HD,p2p://lino.homeunix.com:6007/59fd259600089bb202a74f6123416e8d.ts
AXN 新力影业动作片,p2p://lino.homeunix.com:6007/59fd2573000c0b9e02a6c794631510c8.ts
亚洲旅游台 HD,p2p://lino.homeunix.com:6007/59fd0809000909e90233e0b820d34ea5.ts
ELTA影剧 HD,p2p://lino.homeunix.com:6007/59fd07e7000727bb02335b6b31754db5.ts
ELTA体育1 HD,p2p://lino.homeunix.com:6007/59fd07ba000a4d260232ac6f507c5a84.ts
博斯网球 HD,p2p://lino.homeunix.com:6007/59fd0790000c3d34023208dc252633c0.ts
龙华洋片 HD,p2p://lino.homeunix.com:6007/59fd07650001a79102315e34781149f3.ts
博斯高球Ⅱ HD,p2p://lino.homeunix.com:6007/59fd073b0000c2280230b9e6743b0ab3.ts
美食星球 HD,p2p://lino.homeunix.com:6007/59fd07190004a07d0230361f798d3b15.ts
壹电视综合 HD,p2p://lino.homeunix.com:6007/59fd06f600087a21022fae61787f061c.ts
中视,p2p://lino.homeunix.com:6007/59fd09bd0002ab6d023a86337415321a.ts
中视 HD,p2p://lino.homeunix.com:6007/59fd06ac000555a7022e8c862ebc1019.ts
台视 HD,p2p://lino.homeunix.com:6007/59fd099c00008ebf023a04ce64d57ff4.ts
华视 HD,p2p://lino.homeunix.com:6007/59fd068a0005f99e022e07d55c2f581d.ts
华视,p2p://lino.homeunix.com:6007/59fd23240005c9a4029dc1561885012e.ts
民视,p2p://lino.homeunix.com:6007/59fd230300046dc8029d402053e02fbf.ts
民视台湾台,p2p://lino.homeunix.com:6007/59fd0670000decc5022da459628c3d1a.ts
